age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
27,?,Bachelors,Never-married,?,Not-in-family,White,40,United-States,low
38,Self-emp-not-inc,7th-8th,Married-civ-spouse,Sales,,White,35,United-States,low
31,?,HS-grad,Never-married,?,Other-relative,White,45,United-States,low
70,,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
48,Private,HS-grad,,Adm-clerical,Husband,White,70,United-States,high
52,State-gov,Masters,Never-married,Adm-clerical,,White,70,China,high
54,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,50,United-States,high
41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Other,45,United-States,high
42,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,8,United-States,low
57,,Some-college,Divorced,Prof-specialty,Unmarried,Black,40,United-States,low
45,Self-emp-inc,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,45,United-States,high
29,Private,Bachelors,Never-married,Sales,Own-child,White,40,United-States,low
36,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
37,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,30,United-States,low
30,Private,HS-grad,Married-civ-spouse,,Husband,White,40,United-States,high
63,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Unmarried,White,10,United-States,low
46,,9th,Separated,Tech-support,Unmarried,White,55,United-States,low
52,Private,,Divorced,Priv-house-serv,Unmarried,Black,24,United-States,
24,Private,,Never-married,Adm-clerical,,,42,United-States,low
24,Private,,Never-married,Other-service,Own-child,Black,30,United-States,low
28,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,,40,Mexico,
38,Private,HS-grad,Never-married,Adm-clerical,Husband,White,60,United-States,high
43,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,,70,United-States,
48,?,HS-grad,Widowed,?,Not-in-family,White,25,United-States,low
38,State-gov,HS-grad,Divorced,Other-service,Not-in-family,White,40,United-States,low
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
18,Private,12th,Never-married,Sales,Own-child,White,15,United-States,low
47,Private,HS-grad,Married-civ-spouse,Exec-managerial,,White,30,United-States,high
25,,Bachelors,Never-married,Exec-managerial,Other-relative,White,25,United-States,low
55,Self-emp-not-inc,HS-grad,Separated,Farming-fishing,Unmarried,White,55,United-States,low
26,Private,Bachelors,Never-married,Prof-specialty,,White,50,United-States,low
44,Private,9th,Divorced,Other-service,Own-child,White,50,United-States,low
81,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,45,United-States,low
46,State-gov,Some-college,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
59,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,40,United-States,high
33,Private,Some-college,Married-civ-spouse,Tech-support,Husband,Black,40,United-States,low
38,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,45,Hong,high
49,Self-emp-inc,Some-college,Divorced,Sales,Not-in-family,White,25,United-States,low
43,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,99,United-States,
18,?,10th,,?,Own-child,Black,30,United-States,low
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,64,United-States,high
83,Private,Some-college,Divorced,Prof-specialty,Unmarried,White,20,,low
19,Private,1st-4th,Never-married,Craft-repair,,White,45,United-States,low
54,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,45,United-States,low
31,Private,7th-8th,Divorced,Machine-op-inspct,Unmarried,White,40,United-States,low
32,Private,,Married-spouse-absent,Craft-repair,Own-child,White,40,United-States,low
33,Private,Some-college,Divorced,Craft-repair,Other-relative,White,40,United-States,low
27,Private,10th,Never-married,Craft-repair,Other-relative,White,75,United-States,low
21,State-gov,HS-grad,Never-married,Craft-repair,Not-in-family,Black,32,United-States,low
42,Self-emp-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,60,United-States,high
22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,20,United-States,low
36,Private,Bachelors,Divorced,Sales,Other-relative,Asian-Pac-Islander,40,South,low
72,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,28,United-States,high
19,Private,HS-grad,,Sales,Unmarried,Black,30,United-States,low
27,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,20,United-States,low
20,Private,Some-college,Married-spouse-absent,Sales,Own-child,White,28,United-States,low
27,Self-emp-not-inc,Some-college,Married-civ-spouse,,Husband,White,30,United-States,low
46,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,40,,high
33,Private,Prof-school,Never-married,Craft-repair,Not-in-family,White,45,United-States,low
53,Private,,Divorced,Machine-op-inspct,Own-child,White,40,United-States,low
46,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,high
29,,Some-college,Never-married,Handlers-cleaners,Own-child,White,44,United-States,low
17,?,11th,Never-married,?,Own-child,White,40,United-States,low
20,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,45,United-States,
55,Self-emp-not-inc,,Divorced,Exec-managerial,Not-in-family,White,45,United-States,high
42,,Bachelors,Never-married,Prof-specialty,,White,32,United-States,
24,Self-emp-inc,HS-grad,Never-married,Other-service,Not-in-family,Black,50,United-States,
25,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
59,,Masters,Never-married,Adm-clerical,Own-child,White,34,United-States,low
53,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,high
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,40,Laos,low
45,Private,Some-college,,Exec-managerial,Not-in-family,White,50,United-States,low
36,Private,Some-college,Married-civ-spouse,Sales,Husband,,40,United-States,low
44,Private,Some-college,,Exec-managerial,Husband,Amer-Indian-Eskimo,40,United-States,high
23,Private,Some-college,Never-married,Tech-support,Own-child,White,40,United-States,low
37,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Black,27,United-States,low
30,?,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,30,United-States,low
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,Mexico,high
44,Private,5th-6th,Married-civ-spouse,,Husband,White,32,Mexico,low
31,Private,Bachelors,Never-married,Sales,Not-in-family,White,40,United-States,low
30,Private,Bachelors,Never-married,Exec-managerial,Own-child,Black,40,Germany,low
39,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,40,United-States,low
35,Private,HS-grad,Divorced,?,Not-in-family,White,70,United-States,low
18,Private,Some-college,Never-married,Tech-support,Own-child,White,25,?,low
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
31,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,40,United-States,
52,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,45,United-States,low
45,Private,11th,Separated,Tech-support,Unmarried,,40,Puerto-Rico,low
27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,50,,low
29,Private,HS-grad,Married-spouse-absent,Transport-moving,,White,30,United-States,low
26,Private,Some-college,Never-married,Craft-repair,Unmarried,,37,Taiwan,high
64,?,Some-college,Widowed,?,Not-in-family,White,4,United-States,
18,Private,11th,Never-married,,,Black,20,United-States,low
37,Private,Some-college,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
62,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,40,Italy,
26,State-gov,Masters,,Prof-specialty,Not-in-family,White,40,United-States,low
52,Private,HS-grad,,Adm-clerical,Unmarried,White,40,United-States,low
45,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,,43,United-States,low
31,Private,10th,Divorced,Other-service,Not-in-family,White,40,United-States,low
19,Private,Some-college,Never-married,Prof-specialty,,White,10,United-States,low
31,,11th,,,Own-child,Asian-Pac-Islander,40,India,low
23,Federal-gov,Some-college,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,40,United-States,low
25,,11th,Separated,Machine-op-inspct,,Black,35,United-States,low
43,Private,10th,Married-civ-spouse,Handlers-cleaners,Husband,Black,40,,low
22,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,55,United-States,low
58,Private,HS-grad,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,35,Hong,high
45,?,11th,Never-married,?,Not-in-family,White,2,United-States,low
57,Federal-gov,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,White,50,United-States,high
48,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
64,Federal-gov,Some-college,,Exec-managerial,Not-in-family,White,25,United-States,low
35,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50,United-States,high
54,Private,12th,Married-civ-spouse,Craft-repair,Husband,,40,United-States,low
54,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
37,Private,5th-6th,Never-married,,Other-relative,White,40,Mexico,low
28,Private,Assoc-voc,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
33,Private,Masters,Married-civ-spouse,,,White,60,United-States,high
19,Private,Some-college,Never-married,Exec-managerial,,White,40,United-States,low
17,Private,10th,Never-married,Sales,Own-child,White,12,United-States,low
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,48,United-States,high
24,Private,10th,Never-married,Craft-repair,Own-child,White,40,United-States,low
28,Local-gov,HS-grad,Married-AF-spouse,Craft-repair,Husband,White,45,United-States,low
24,Private,,Married-civ-spouse,Craft-repair,Husband,,40,United-States,low
66,State-gov,Some-college,Divorced,,Own-child,White,55,United-States,low
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,20,United-States,low
44,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,low
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,80,United-States,high
28,Self-emp-not-inc,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,40,United-States,low
28,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,38,United-States,high
35,Private,HS-grad,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,40,United-States,low
35,Self-emp-not-inc,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,40,United-States,low
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,70,United-States,high
33,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,low
58,?,1st-4th,Married-spouse-absent,?,Unmarried,Amer-Indian-Eskimo,40,United-States,low
42,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,45,United-States,high
50,Private,HS-grad,Divorced,Other-service,Not-in-family,White,40,United-States,low
21,?,Some-college,Never-married,?,Own-child,White,6,United-States,low
32,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Black,40,United-States,low
54,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,44,United-States,low
29,Local-gov,Assoc-acdm,Never-married,Protective-serv,Own-child,White,48,United-States,low
20,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,White,40,United-States,low
35,Private,11th,Divorced,Handlers-cleaners,Other-relative,White,40,United-States,low
33,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
31,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,50,United-States,low
31,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
46,,10th,Married-civ-spouse,Craft-repair,Husband,White,45,United-States,low
34,Private,,Married-civ-spouse,Exec-managerial,Husband,White,45,United-States,low
71,Local-gov,HS-grad,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,3,United-States,low
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
44,?,Some-college,Divorced,?,Unmarried,White,10,Poland,low
50,?,Masters,Never-married,?,Not-in-family,White,40,United-States,low
53,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,70,United-States,low
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
26,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,
26,Private,HS-grad,,Craft-repair,Own-child,White,48,El-Salvador,low
37,Never-worked,Bachelors,Never-married,Exec-managerial,,White,45,United-States,low
18,Private,11th,Never-married,,Unmarried,White,40,United-States,low
44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,40,United-States,low
37,Self-emp-not-inc,Masters,Never-married,Exec-managerial,Not-in-family,White,40,United-States,low
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
36,Self-emp-inc,Some-college,Married-civ-spouse,,Husband,White,60,India,high
75,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,40,Canada,low
33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,,White,45,,low
53,Self-emp-not-inc,Bachelors,Never-married,Other-service,,Asian-Pac-Islander,21,Japan,high
35,Private,Bachelors,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,45,United-States,
26,Private,HS-grad,,Handlers-cleaners,Not-in-family,White,45,United-States,low
27,?,HS-grad,Married-spouse-absent,Craft-repair,,Other,40,United-States,low
48,Private,,Divorced,Craft-repair,Unmarried,,40,United-States,high
34,,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,35,United-States,low
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,Iran,
48,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,35,,low
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
24,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,40,United-States,low
32,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,35,United-States,low
18,,HS-grad,Never-married,?,Own-child,White,20,United-States,low
21,Private,Some-college,,Sales,Own-child,White,20,United-States,low
46,Local-gov,1st-4th,Divorced,Exec-managerial,Unmarried,White,65,United-States,high
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,44,United-States,high
18,Private,11th,Never-married,Sales,Own-child,White,13,United-States,low
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,40,United-States,high
55,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40,United-States,low
36,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,35,United-States,low
30,Private,7th-8th,Separated,Transport-moving,Not-in-family,White,35,United-States,low
53,State-gov,,Divorced,Adm-clerical,Other-relative,White,40,United-States,
21,?,,Never-married,,Other-relative,White,40,United-States,low
38,Private,Preschool,Married-civ-spouse,Craft-repair,Husband,Black,40,United-States,high
21,Private,HS-grad,Never-married,Sales,Not-in-family,White,42,United-States,low
66,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,high
39,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,50,United-States,low
26,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,,40,United-States,low
26,Private,HS-grad,Never-married,Other-service,Other-relative,White,40,United-States,low
39,?,12th,Divorced,?,Husband,White,40,United-States,low
27,?,HS-grad,Never-married,?,,White,25,United-States,low
54,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,18,United-States,high
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,40,United-States,low
18,Private,12th,Never-married,Sales,Other-relative,White,16,United-States,low
19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,50,United-States,low
33,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,,45,United-States,low
51,State-gov,1st-4th,Never-married,Prof-specialty,Not-in-family,White,40,United-States,high
