age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
35,Private,Prof-school,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,35,China,low
53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,50,?,high
42,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,52,United-States,high
30,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,40,Mexico,low
47,Private,Bachelors,Divorced,Exec-managerial,Unmarried,Other,40,United-States,low
41,Federal-gov,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,40,United-States,low
32,Private,12th,Married-civ-spouse,Other-service,Wife,White,40,United-States,low
64,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,48,United-States,low
17,Private,10th,Never-married,Sales,Other-relative,White,10,United-States,low
46,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
27,Private,Some-college,Never-married,Other-service,Own-child,White,24,United-States,low
61,Private,Some-college,Divorced,Other-service,Not-in-family,White,30,United-States,low
18,Private,HS-grad,Never-married,Other-service,Own-child,White,16,United-States,low
25,Private,Some-college,Never-married,Other-service,Not-in-family,White,45,United-States,low
67,?,Some-college,Married-civ-spouse,?,Husband,White,16,United-States,low
23,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
41,Private,Some-college,Separated,Adm-clerical,Not-in-family,White,38,United-States,low
41,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,50,United-States,high
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,high
17,Federal-gov,11th,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,15,United-States,low
24,Private,Some-college,Never-married,Sales,Own-child,White,35,United-States,low
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,50,United-States,high
38,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,55,United-States,high
29,State-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,36,United-States,low
54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,45,United-States,low
29,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,80,United-States,low
54,Private,HS-grad,Married-spouse-absent,Exec-managerial,Not-in-family,White,43,United-States,low
32,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,50,United-States,low
44,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
50,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,60,United-States,high
22,Private,10th,Never-married,Sales,Unmarried,Black,40,United-States,low
30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,40,United-States,low
60,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
22,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,20,China,low
60,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,50,United-States,low
31,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,high
33,Private,1st-4th,Divorced,Machine-op-inspct,Unmarried,White,40,Mexico,low
54,Private,Some-college,Married-civ-spouse,Craft-repair,Wife,White,40,United-States,low
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,40,United-States,low
20,State-gov,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,15,United-States,low
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
48,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,48,United-States,high
44,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,high
19,Private,Some-college,Never-married,Other-service,Own-child,White,20,United-States,low
25,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,50,United-States,low
36,Private,HS-grad,Separated,Craft-repair,Own-child,White,40,United-States,low
42,Private,Some-college,Separated,Prof-specialty,Unmarried,White,40,United-States,low
39,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
34,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,66,United-States,low
48,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,40,United-States,low
38,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,84,Portugal,low
38,State-gov,Assoc-voc,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,40,United-States,low
44,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
70,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
57,Local-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,40,United-States,high
17,?,10th,Never-married,?,Own-child,White,40,United-States,low
17,Private,11th,Never-married,Sales,Not-in-family,White,36,United-States,low
62,Private,9th,Married-civ-spouse,Other-service,Husband,Black,42,United-States,low
25,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,40,United-States,low
18,Private,11th,Never-married,Other-service,Own-child,White,20,United-States,low
19,Private,Some-college,Never-married,Sales,Own-child,White,14,United-States,low
28,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,35,United-States,low
46,Self-emp-inc,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,40,?,high
22,Private,Some-college,Never-married,Other-service,Own-child,White,10,United-States,low
45,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,38,United-States,high
73,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
17,?,11th,Never-married,?,Own-child,White,8,United-States,low
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
25,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,50,United-States,low
27,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,40,United-States,low
20,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
40,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
23,?,Some-college,Never-married,?,Not-in-family,White,11,United-States,low
59,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
40,Private,Assoc-acdm,Divorced,Sales,Unmarried,White,40,United-States,low
33,Private,5th-6th,Married-spouse-absent,Craft-repair,Not-in-family,White,40,Mexico,low
66,Private,HS-grad,Widowed,Transport-moving,Not-in-family,White,22,United-States,low
34,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,48,United-States,high
21,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
37,Private,HS-grad,Married-spouse-absent,Farming-fishing,Other-relative,White,12,Mexico,low
39,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,high
38,?,7th-8th,Married-civ-spouse,?,Husband,White,45,United-States,low
50,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,low
28,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,40,United-States,low
17,Self-emp-not-inc,12th,Never-married,Handlers-cleaners,Own-child,White,15,United-States,low
31,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,50,United-States,low
67,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,30,United-States,low
37,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
49,Private,Some-college,Never-married,Other-service,Not-in-family,White,60,United-States,low
28,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Own-child,White,40,United-States,low
31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40,Mexico,high
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,20,United-States,low
31,?,Some-college,Never-married,?,Unmarried,Black,40,United-States,low
36,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,40,Cuba,low
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,42,United-States,high
41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,60,United-States,low
53,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,30,United-States,low
53,Local-gov,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,48,United-States,low
41,Self-emp-not-inc,Masters,Widowed,Prof-specialty,Not-in-family,White,20,United-States,low
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,20,United-States,low
21,Private,Some-college,Never-married,Sales,Own-child,White,40,United-States,low
20,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,24,United-States,low
26,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,40,United-States,low
32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,low
59,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
24,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,60,United-States,low
40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,55,United-States,high
38,Self-emp-not-inc,Assoc-voc,Divorced,Other-service,Unmarried,White,40,United-States,low
35,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,65,Hong,high
28,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,Other,40,United-States,low
33,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
46,Private,HS-grad,Divorced,Protective-serv,Not-in-family,White,40,Cuba,low
29,?,10th,Separated,?,Unmarried,White,12,United-States,low
61,Self-emp-inc,Bachelors,Separated,Sales,Not-in-family,White,30,United-States,low
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
82,Self-emp-inc,7th-8th,Widowed,Exec-managerial,Not-in-family,White,40,United-States,low
32,Private,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,White,40,United-States,low
23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,40,United-States,low
41,?,Bachelors,Married-civ-spouse,?,Wife,Asian-Pac-Islander,5,Philippines,low
38,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,48,United-States,high
30,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
80,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,30,United-States,low
27,Self-emp-inc,Masters,Never-married,Transport-moving,Own-child,White,40,United-States,low
47,Private,Assoc-acdm,Widowed,Other-service,Own-child,White,35,United-States,low
24,Private,HS-grad,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,40,United-States,low
19,Private,10th,Never-married,Handlers-cleaners,Other-relative,White,45,United-States,low
53,Private,Masters,Married-civ-spouse,Sales,Husband,White,60,United-States,high
26,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,50,India,low
35,Private,11th,Separated,Priv-house-serv,Unmarried,White,8,Mexico,low
47,Local-gov,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
27,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,50,United-States,low
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,40,United-States,low
58,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,50,United-States,high
22,Private,Assoc-voc,Never-married,Sales,Not-in-family,Black,25,United-States,low
38,Self-emp-not-inc,HS-grad,Never-married,Adm-clerical,Not-in-family,White,50,United-States,low
35,Private,HS-grad,Separated,Other-service,Not-in-family,Black,40,United-States,low
37,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
61,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,high
55,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,48,United-States,low
60,?,Bachelors,Married-civ-spouse,?,Husband,White,40,United-States,low
40,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,55,United-States,high
64,?,HS-grad,Widowed,?,Not-in-family,White,30,United-States,low
17,Private,11th,Never-married,Other-service,Not-in-family,White,20,United-States,low
34,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,47,United-States,high
20,?,5th-6th,Never-married,?,Not-in-family,White,25,Mexico,low
21,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
22,Local-gov,Some-college,Never-married,Protective-serv,Other-relative,White,43,United-States,low
35,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
24,Private,HS-grad,Never-married,Sales,Not-in-family,White,40,United-States,low
40,Private,HS-grad,Divorced,Tech-support,Unmarried,White,40,United-States,low
43,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,40,United-States,low
43,State-gov,HS-grad,Never-married,Adm-clerical,Unmarried,Black,40,United-States,low
19,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,38,United-States,low
39,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,45,United-States,low
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,48,United-States,low
31,State-gov,Some-college,Married-spouse-absent,Other-service,Other-relative,White,40,United-States,low
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40,United-States,low
33,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50,United-States,high
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,40,China,high
28,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,50,United-States,low
44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,45,United-States,low
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40,United-States,low
25,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,40,United-States,high
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,60,United-States,low
47,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
43,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,35,United-States,low
62,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,40,United-States,high
57,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
38,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,50,United-States,low
45,State-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,70,United-States,low
26,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,15,United-States,low
54,Private,HS-grad,Never-married,Other-service,Not-in-family,White,15,United-States,low
28,Private,Masters,Divorced,Sales,Own-child,White,40,United-States,low
33,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,high
24,?,Bachelors,Never-married,?,Not-in-family,White,41,United-States,low
44,Private,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,2,United-States,low
25,Private,10th,Never-married,Machine-op-inspct,Own-child,White,40,United-States,low
