age,workclass,education-num,occupation,sex,capital-gain,capital-loss,hours-per-week,income
41,Private,5,Transport-moving,Male,0,0,35,low
28,Private,6,Craft-repair,Male,0,0,40,low
43,Local-gov,10,Protective-serv,Male,0,1887,40,high
29,Private,10,Adm-clerical,Female,0,0,40,low
33,Private,9,Other-service,Female,0,0,35,low
41,Self-emp-inc,10,Craft-repair,Male,0,0,40,high
45,Private,11,Other-service,Male,0,0,10,low
34,Private,10,Handlers-cleaners,Male,0,0,40,high
50,State-gov,13,Craft-repair,Male,0,0,40,high
63,Private,5,Farming-fishing,Male,0,0,40,low
35,Private,13,Sales,Male,0,0,50,high
45,Private,8,Sales,Male,7688,0,40,high
39,Private,5,Craft-repair,Male,0,0,40,low
24,Private,9,Tech-support,Female,1831,0,40,low
18,Private,10,Adm-clerical,Female,0,0,38,low
39,Private,13,Exec-managerial,Female,0,0,40,low
36,Local-gov,12,Adm-clerical,Female,0,0,40,low
37,State-gov,12,Prof-specialty,Female,0,0,38,low
43,Private,11,Prof-specialty,Male,0,0,48,low
43,Private,10,Prof-specialty,Male,0,0,40,low
51,Self-emp-inc,11,Adm-clerical,Female,0,0,40,low
37,Self-emp-inc,8,Craft-repair,Male,0,0,40,low
45,Private,9,Other-service,Male,0,0,40,low
47,Self-emp-inc,13,Exec-managerial,Male,0,0,70,high
33,Private,9,Other-service,Female,0,0,40,low
40,?,9,?,Male,0,0,23,low
44,Local-gov,8,Craft-repair,Male,0,0,55,low
27,Private,13,Exec-managerial,Male,0,0,52,low
44,Private,13,Prof-specialty,Female,0,0,45,low
26,Private,9,Handlers-cleaners,Male,0,0,48,low
37,Private,9,Handlers-cleaners,Male,0,0,40,low
19,Private,9,Sales,Male,0,0,30,low
20,Private,9,Sales,Female,0,0,23,low
55,Private,9,Craft-repair,Male,0,0,48,high
37,Private,4,Machine-op-inspct,Female,0,0,25,low
28,Private,9,Tech-support,Female,0,0,40,low
29,Private,9,Craft-repair,Male,2597,0,40,low
32,Private,12,Farming-fishing,Male,0,0,40,low
29,Private,9,Transport-moving,Male,0,0,80,low
44,Self-emp-not-inc,14,Farming-fishing,Male,0,0,40,high
45,Private,9,Machine-op-inspct,Male,0,0,45,high
33,Self-emp-not-inc,10,Farming-fishing,Male,0,0,72,low
31,Federal-gov,13,Adm-clerical,Female,5178,0,40,high
43,Self-emp-inc,13,Prof-specialty,Male,0,0,60,low
34,State-gov,16,Prof-specialty,Male,0,0,45,high
31,Local-gov,10,Adm-clerical,Female,0,0,35,low
64,Self-emp-not-inc,13,Exec-managerial,Male,15024,0,35,high
48,Private,9,Sales,Male,0,0,50,low
63,Private,9,Adm-clerical,Female,3471,0,40,low
27,Private,13,Tech-support,Female,0,0,40,high
36,Private,9,Craft-repair,Male,0,0,44,low
27,Self-emp-inc,11,Other-service,Female,0,0,36,high
49,Private,9,Craft-repair,Male,0,0,43,low
32,Private,9,Machine-op-inspct,Male,0,0,40,low
50,Private,10,Craft-repair,Female,0,0,45,low
40,State-gov,10,Adm-clerical,Female,0,0,35,low
27,Local-gov,9,Machine-op-inspct,Male,0,0,40,low
46,Private,14,Exec-managerial,Male,4787,0,60,high
48,Private,9,Machine-op-inspct,Male,0,0,40,low
20,Private,9,Other-service,Female,0,0,20,low
29,Self-emp-not-inc,10,Craft-repair,Male,0,0,40,low
37,State-gov,10,Exec-managerial,Female,0,0,40,high
46,Private,10,Prof-specialty,Female,0,0,40,low
52,Local-gov,9,Other-service,Female,0,0,20,low
22,?,10,?,Male,0,0,50,low
49,Local-gov,13,Prof-specialty,Male,0,0,60,low
24,Private,9,Machine-op-inspct,Female,0,0,25,low
52,Local-gov,14,Prof-specialty,Male,0,0,32,high
19,Private,9,Other-service,Male,0,0,40,low
19,Private,10,Sales,Male,0,0,35,low
33,Private,13,Adm-clerical,Male,0,1902,45,high
31,Private,12,Exec-managerial,Male,0,1902,38,high
22,State-gov,10,Sales,Female,0,0,12,low
22,Private,10,Adm-clerical,Female,0,0,37,low
55,Private,9,Adm-clerical,Female,0,0,40,low
30,Private,10,Machine-op-inspct,Male,0,0,30,low
30,Private,14,Prof-specialty,Female,0,0,20,low
30,Private,5,Sales,Male,0,0,40,low
48,Private,10,Adm-clerical,Female,0,1590,38,low
39,?,13,?,Female,0,0,30,low
60,Private,9,Tech-support,Male,0,0,40,low
51,Private,14,Protective-serv,Male,0,0,40,low
22,Private,13,Other-service,Female,0,0,20,low
26,Private,13,Adm-clerical,Male,0,2205,43,low
33,Private,11,Craft-repair,Male,0,0,40,low
47,Private,14,Tech-support,Male,0,0,40,high
30,Private,9,Sales,Male,0,0,40,low
57,Private,13,Exec-managerial,Male,0,0,40,high
23,Private,12,Sales,Male,0,0,40,low
63,Private,9,Craft-repair,Male,0,0,40,low
49,Self-emp-inc,9,Exec-managerial,Male,0,0,40,high
55,State-gov,15,Prof-specialty,Male,15024,0,40,high
69,?,12,?,Female,0,0,6,low
58,Federal-gov,9,Adm-clerical,Female,0,0,40,low
42,Private,9,Craft-repair,Male,0,0,45,low
69,Self-emp-inc,14,Exec-managerial,Male,6514,0,40,high
45,Private,10,Sales,Male,0,0,40,low
68,?,9,?,Male,0,0,45,low
40,Self-emp-not-inc,3,Craft-repair,Male,0,0,8,low
54,State-gov,11,Protective-serv,Male,0,0,40,low
37,Private,13,Prof-specialty,Female,0,0,45,low
58,Private,10,Sales,Male,3103,0,25,high
60,Self-emp-not-inc,10,Sales,Male,0,0,50,low
47,Private,9,Craft-repair,Male,0,0,40,low
58,Private,2,Other-service,Male,0,0,40,low
39,Private,10,Exec-managerial,Male,0,0,50,high
18,Private,9,Other-service,Female,0,0,8,low
40,Private,8,Craft-repair,Male,0,0,50,high
29,State-gov,9,Adm-clerical,Female,0,0,40,low
74,Private,9,Exec-managerial,Male,0,0,40,high
59,Private,10,Other-service,Female,0,0,32,low
27,Local-gov,10,Protective-serv,Male,0,0,60,low
52,Private,4,Priv-house-serv,Female,0,0,16,low
25,Self-emp-not-inc,9,Farming-fishing,Male,0,0,30,low
55,Self-emp-not-inc,9,Craft-repair,Male,0,0,40,low
54,Private,3,Other-service,Female,0,0,30,low
30,Private,9,Sales,Male,1151,0,30,low
39,Private,10,Adm-clerical,Female,0,0,38,low
36,Private,9,Craft-repair,Male,0,0,45,low
58,Self-emp-inc,10,Exec-managerial,Male,0,0,65,high
76,Private,4,Priv-house-serv,Female,0,0,40,low
32,Private,9,Craft-repair,Male,0,0,40,low
49,Private,7,Craft-repair,Male,2174,0,40,low
52,Self-emp-not-inc,4,Craft-repair,Male,0,0,40,low
60,Private,12,Sales,Male,0,0,30,low
28,Private,10,Tech-support,Female,4865,0,40,low
35,Private,9,Sales,Female,0,0,40,low
28,Private,9,Handlers-cleaners,Male,0,0,20,low
31,Private,14,Exec-managerial,Male,0,0,60,high
62,?,9,?,Male,0,0,40,low
48,Private,6,Machine-op-inspct,Male,0,0,40,low
38,Federal-gov,10,Adm-clerical,Female,0,0,30,low
27,Private,10,Prof-specialty,Male,0,0,40,high
37,Private,7,Craft-repair,Male,0,0,50,low
29,?,10,?,Female,0,0,30,low
20,Private,9,Craft-repair,Male,0,0,40,low
28,Private,13,Exec-managerial,Male,5178,0,50,high
36,Private,10,Machine-op-inspct,Female,0,0,30,low
54,Private,9,Exec-managerial,Male,0,0,40,high
25,Private,9,Handlers-cleaners,Female,0,0,40,low
46,Private,11,Craft-repair,Male,0,0,40,high
39,Local-gov,12,Adm-clerical,Male,0,0,50,low
62,Self-emp-inc,13,Exec-managerial,Male,5013,0,50,low
22,Federal-gov,9,Prof-specialty,Male,0,0,35,low
34,Local-gov,10,Protective-serv,Female,0,0,40,low
39,Private,12,Other-service,Female,0,0,40,low
35,Private,10,Other-service,Female,0,0,40,high
44,Private,12,Tech-support,Male,0,0,40,low
36,Private,9,Machine-op-inspct,Male,0,0,45,low
31,Private,9,Other-service,Male,0,0,40,low
64,Self-emp-not-inc,9,Craft-repair,Male,2635,0,24,low
42,Private,6,Craft-repair,Male,0,0,40,low
37,State-gov,12,Other-service,Male,0,0,35,low
25,?,12,?,Male,0,0,45,low
18,?,10,?,Female,594,0,40,low
19,Local-gov,10,Other-service,Female,0,0,35,low
48,Private,10,Transport-moving,Male,0,0,60,low
40,Private,13,Exec-managerial,Female,0,0,40,low
39,Private,6,Machine-op-inspct,Male,0,0,40,low
35,Private,9,Exec-managerial,Female,0,0,40,low
34,Local-gov,10,Protective-serv,Female,0,0,40,low
49,Private,14,Exec-managerial,Male,0,0,65,high
28,Self-emp-not-inc,9,Craft-repair,Male,0,0,40,low
38,Self-emp-not-inc,13,Craft-repair,Male,0,0,35,low
60,Private,10,Transport-moving,Male,0,0,40,high
68,?,9,?,Female,0,0,8,low
42,Private,9,Transport-moving,Male,0,0,30,low
27,Private,10,Craft-repair,Male,0,0,40,low
50,Private,14,Machine-op-inspct,Male,0,0,30,low
51,Private,9,Transport-moving,Male,0,0,50,low
48,Self-emp-not-inc,4,Craft-repair,Male,0,0,40,low
29,Private,9,Handlers-cleaners,Male,0,0,40,low
44,Private,4,Transport-moving,Male,0,0,20,low
19,Private,10,Handlers-cleaners,Male,0,0,35,low
43,Private,14,Sales,Female,6497,0,50,low
27,Private,10,Machine-op-inspct,Male,0,0,40,low
25,Private,13,Adm-clerical,Female,0,0,40,low
25,Private,10,Machine-op-inspct,Male,0,0,40,low
22,?,10,?,Male,0,0,72,low
51,Private,10,Priv-house-serv,Female,0,0,35,low
27,Private,10,Prof-specialty,Female,0,0,40,low
51,Private,9,Sales,Male,0,0,50,low
26,Private,9,Adm-clerical,Female,0,0,40,low
48,Private,13,Prof-specialty,Male,0,1485,40,high
46,Self-emp-not-inc,12,Exec-managerial,Male,0,0,60,low
22,Private,11,Exec-managerial,Male,0,0,40,low
41,Private,9,Machine-op-inspct,Male,0,0,40,low
22,Private,9,Other-service,Female,0,0,36,low
29,Private,9,Other-service,Female,0,0,36,low
38,Private,13,Tech-support,Male,0,0,40,low
19,Private,7,Handlers-cleaners,Male,0,0,40,low
29,Local-gov,10,Adm-clerical,Male,0,0,40,low
55,Private,6,Transport-moving,Female,0,0,35,low
53,Private,9,Machine-op-inspct,Male,0,0,45,low
29,Private,9,Machine-op-inspct,Male,0,0,40,low
50,?,4,?,Female,0,0,20,low
65,Private,9,Adm-clerical,Female,0,0,20,low
57,?,11,?,Female,0,0,5,low
28,Private,10,Sales,Male,0,0,60,low
20,Private,6,Sales,Male,0,0,40,low
26,Private,13,Other-service,Female,0,0,15,low
47,Private,10,Other-service,Female,0,0,40,low
48,Self-emp-inc,15,Prof-specialty,Male,99999,0,48,high
48,Private,13,Other-service,Female,0,1902,40,high
74,Private,5,Craft-repair,Male,0,0,10,low
42,Federal-gov,6,Adm-clerical,Male,0,0,40,low
41,Private,11,Prof-specialty,Male,0,0,40,low
73,Local-gov,9,Other-service,Female,0,0,15,low
50,Private,9,Handlers-cleaners,Male,0,0,40,low
45,Private,13,Exec-managerial,Female,0,0,42,low
20,Private,10,Sales,Female,0,0,50,low
46,Self-emp-not-inc,13,Craft-repair,Male,0,0,40,low
20,?,6,?,Female,0,0,40,low
28,Private,13,Sales,Male,0,0,50,high
34,Private,9,Exec-managerial,Male,0,1887,45,high
18,?,10,?,Male,594,0,10,low
60,Local-gov,11,Exec-managerial,Male,0,0,60,high
20,Private,9,Machine-op-inspct,Female,0,0,42,low
38,Private,9,Adm-clerical,Male,0,0,42,low
21,Private,9,Transport-moving,Male,0,0,40,low
31,Private,6,Other-service,Male,0,0,40,low
34,Private,13,Exec-managerial,Male,15024,0,60,high
41,Self-emp-inc,10,Farming-fishing,Male,0,0,60,high
24,State-gov,14,Prof-specialty,Female,0,0,20,low
39,Private,5,Craft-repair,Male,4386,0,55,low
38,State-gov,9,Other-service,Male,0,0,40,low
35,Private,9,Exec-managerial,Female,0,0,40,low
23,Private,9,Sales,Female,0,0,30,low
50,State-gov,11,Protective-serv,Male,0,0,40,high
32,Private,9,Craft-repair,Female,0,0,40,low
58,Private,10,Adm-clerical,Female,0,1092,40,low
42,Local-gov,10,Tech-support,Female,0,0,32,low
24,Self-emp-not-inc,5,Craft-repair,Male,0,0,45,low
24,Private,13,Prof-specialty,Male,0,0,40,low
39,Private,12,Adm-clerical,Female,0,0,45,low
34,Federal-gov,13,Adm-clerical,Male,0,0,38,low
33,Private,13,Exec-managerial,Male,0,0,40,low
42,Self-emp-not-inc,15,Prof-specialty,Male,0,0,50,high
48,Self-emp-not-inc,13,Prof-specialty,Male,0,0,40,low
24,Private,9,Machine-op-inspct,Male,0,0,40,low
19,Self-emp-not-inc,7,Adm-clerical,Female,0,0,30,low
62,Private,16,Prof-specialty,Male,7688,0,40,high
35,Private,14,Prof-specialty,Male,0,0,40,high
38,Private,13,Exec-managerial,Male,0,0,40,high
31,Private,6,Machine-op-inspct,Male,0,0,40,low
50,Private,11,Sales,Male,0,0,50,high
30,Private,13,Prof-specialty,Male,0,0,40,low
29,Private,11,Machine-op-inspct,Male,0,0,40,low
47,Self-emp-not-inc,13,Exec-managerial,Female,0,0,5,low
17,Private,7,Other-service,Female,0,0,20,low
39,Private,9,Other-service,Male,0,0,18,low
23,Private,10,Other-service,Female,0,0,36,low
31,Private,10,Other-service,Female,0,0,15,low
62,State-gov,14,Prof-specialty,Male,0,0,60,high
22,Private,8,Transport-moving,Male,0,0,40,low
39,Private,9,Other-service,Female,0,0,38,low
59,Private,9,Tech-support,Female,0,0,40,low
19,Private,9,Sales,Female,0,0,25,low
50,Local-gov,10,Craft-repair,Male,0,0,40,low
39,Private,7,Sales,Female,0,0,40,low
52,Private,10,Sales,Female,0,0,49,low
48,Private,10,Adm-clerical,Female,0,0,40,low
30,Private,8,Farming-fishing,Male,0,0,44,low
45,Private,14,Prof-specialty,Male,0,0,45,low
50,Private,13,Sales,Female,0,0,50,low
26,Private,10,Sales,Male,0,0,40,low
29,Private,10,Handlers-cleaners,Male,0,0,45,low
31,Private,10,Craft-repair,Male,0,0,80,low
19,Private,10,Handlers-cleaners,Male,0,0,16,low
75,Self-emp-not-inc,13,Prof-specialty,Male,0,0,48,high
31,Private,10,Adm-clerical,Female,0,1740,20,low
73,Private,13,Exec-managerial,Female,0,0,40,high
44,Local-gov,13,Protective-serv,Male,0,0,40,low
23,Private,10,Prof-specialty,Female,0,0,35,low
37,Private,9,Craft-repair,Male,0,0,99,high
19,Private,10,Craft-repair,Female,0,0,20,low
48,Private,9,Craft-repair,Male,0,0,40,low
31,State-gov,10,Protective-serv,Male,0,0,50,low
37,Private,15,Prof-specialty,Male,0,0,40,high
30,Private,10,Machine-op-inspct,Male,0,0,50,low
52,Local-gov,6,Craft-repair,Male,5013,0,40,low
43,Private,9,Exec-managerial,Female,0,0,50,low
27,Private,14,Tech-support,Male,0,0,40,low
26,Private,9,Craft-repair,Male,0,0,40,low
23,Private,10,Other-service,Male,0,0,40,low
32,Private,9,Farming-fishing,Female,0,0,40,low
36,Federal-gov,11,Tech-support,Male,0,0,40,low
27,Private,11,Craft-repair,Male,0,0,48,low
29,Private,10,Machine-op-inspct,Male,0,2415,40,high
30,Private,10,Craft-repair,Male,0,0,40,low
28,Private,13,Prof-specialty,Male,0,0,40,low
46,State-gov,9,Other-service,Male,0,0,43,high
67,Federal-gov,9,Other-service,Male,0,0,40,low
31,Self-emp-not-inc,10,Craft-repair,Male,4650,0,40,low
23,Private,10,Sales,Male,0,0,40,low
42,Private,12,Adm-clerical,Male,7688,0,42,high
41,Self-emp-not-inc,10,Farming-fishing,Male,5013,0,70,low
57,Self-emp-inc,9,Sales,Male,0,0,40,low
28,Local-gov,9,Other-service,Male,0,0,30,low
39,Private,13,Exec-managerial,Male,0,1977,40,high
39,Private,9,Farming-fishing,Male,0,0,65,low
57,Private,9,Transport-moving,Male,0,0,40,high
20,Private,10,Prof-specialty,Female,0,0,48,low
71,Private,5,Protective-serv,Male,0,0,39,low
20,Private,9,Craft-repair,Male,0,0,25,low
41,Local-gov,1,Handlers-cleaners,Female,0,0,30,low
41,Private,10,Craft-repair,Male,0,0,40,low
57,Private,10,Craft-repair,Female,0,0,40,low
20,Private,10,Other-service,Female,0,0,40,low
31,Private,13,Exec-managerial,Male,0,0,40,low
50,State-gov,9,Adm-clerical,Female,0,0,46,low
37,Self-emp-not-inc,13,Prof-specialty,Male,0,0,5,high
40,Private,10,Craft-repair,Male,7298,0,50,high
30,Private,11,Adm-clerical,Female,0,0,40,low
29,Private,9,Adm-clerical,Female,0,0,40,low
27,Private,13,Exec-managerial,Female,0,0,55,low
35,Self-emp-not-inc,9,Craft-repair,Male,0,0,15,low
27,Private,10,Adm-clerical,Female,0,0,55,low
25,Private,9,Handlers-cleaners,Male,0,0,40,low
64,Private,10,Exec-managerial,Female,0,0,40,low
45,State-gov,14,Prof-specialty,Male,0,0,35,high
18,?,6,?,Female,0,0,30,low
35,State-gov,14,Prof-specialty,Female,0,0,40,low
33,Private,13,Prof-specialty,Male,0,0,51,low
36,?,10,?,Female,0,0,25,low
22,?,10,?,Male,0,0,40,low
41,Local-gov,10,Transport-moving,Male,3942,0,40,low
47,Self-emp-not-inc,10,Craft-repair,Male,0,0,40,low
59,Self-emp-inc,13,Exec-managerial,Male,0,0,50,high
46,Self-emp-not-inc,10,Sales,Male,0,0,45,low
25,?,4,?,Female,0,0,32,low
51,Self-emp-inc,9,Exec-managerial,Male,14084,0,40,high
63,Private,6,Adm-clerical,Male,0,0,45,low
61,Self-emp-inc,10,Sales,Male,0,1902,35,high
46,Private,11,Machine-op-inspct,Female,0,0,40,low
55,Private,10,Prof-specialty,Male,0,0,40,high
46,Private,15,Prof-specialty,Male,15024,0,45,high
78,Private,10,Craft-repair,Male,0,0,40,low
28,Private,13,Exec-managerial,Female,0,1408,40,low
50,Self-emp-not-inc,14,Prof-specialty,Male,0,0,40,low
41,Self-emp-inc,14,Exec-managerial,Male,0,0,40,low
27,Private,3,Craft-repair,Male,0,0,40,low
46,Private,9,Exec-managerial,Male,0,0,45,high
32,Private,9,Craft-repair,Male,0,0,40,low
42,Self-emp-inc,16,Prof-specialty,Male,0,1977,60,high
26,Private,11,Tech-support,Male,14344,0,40,high
37,Private,11,Other-service,Male,0,0,40,low
40,Private,11,Prof-specialty,Female,0,0,36,low
38,Self-emp-not-inc,13,Prof-specialty,Male,0,0,50,low
33,Private,8,Machine-op-inspct,Male,0,0,40,low
36,Private,9,Other-service,Male,0,0,40,low
72,Self-emp-not-inc,13,Exec-managerial,Male,0,0,40,low
50,Private,13,Sales,Male,7688,0,40,high
53,Private,14,Exec-managerial,Male,0,0,55,high
56,Federal-gov,10,Adm-clerical,Female,0,0,40,low
39,Private,9,Craft-repair,Male,7298,0,50,high
39,Private,10,Adm-clerical,Female,0,0,40,low
27,Private,10,Adm-clerical,Female,0,0,38,low
23,Private,9,Craft-repair,Male,0,0,40,low
57,Self-emp-not-inc,14,Prof-specialty,Male,0,0,40,high
24,Private,5,Handlers-cleaners,Male,0,0,12,low
32,Private,14,Exec-managerial,Female,0,0,45,low
32,?,13,?,Female,0,0,40,low
47,Private,10,Transport-moving,Male,0,0,40,low
27,Local-gov,11,Exec-managerial,Female,0,0,40,low
45,Private,14,Exec-managerial,Male,0,0,50,high
79,Self-emp-inc,9,Exec-managerial,Male,0,0,40,high
59,Local-gov,13,Prof-specialty,Female,0,0,45,high
27,Private,13,Sales,Male,0,0,45,high
22,?,10,?,Male,0,0,24,low
39,Private,11,Adm-clerical,Female,0,0,40,low
34,Private,10,Other-service,Male,0,0,40,low
37,Private,9,Transport-moving,Male,0,0,50,low
23,Private,12,Other-service,Male,0,0,60,low
25,Private,11,Prof-specialty,Male,0,0,40,low
37,Private,9,Other-service,Female,0,0,30,low
39,Private,12,Adm-clerical,Female,0,0,40,low
23,Private,13,Adm-clerical,Female,0,0,30,low
77,Private,10,Priv-house-serv,Female,0,0,20,low
36,Private,10,Machine-op-inspct,Male,0,0,50,high
47,State-gov,9,Adm-clerical,Female,0,0,40,low
50,Private,10,Exec-managerial,Female,0,0,40,low
44,Private,13,Machine-op-inspct,Female,0,0,7,low
31,Private,9,Craft-repair,Male,0,0,51,low
46,Private,13,Exec-managerial,Male,7298,0,65,high
51,Self-emp-inc,12,Sales,Male,0,0,60,low
28,Private,14,Prof-specialty,Male,0,0,60,low
60,Private,10,Prof-specialty,Male,0,0,40,low
60,State-gov,14,Exec-managerial,Female,3103,0,40,high
23,Private,10,Sales,Male,0,0,40,low
22,Private,13,Sales,Male,0,0,50,low
42,Local-gov,9,Transport-moving,Female,0,0,40,low
47,Private,10,Sales,Male,0,0,50,low
53,Federal-gov,12,Adm-clerical,Male,0,0,40,low
39,Private,9,Transport-moving,Male,0,0,45,high
24,Private,13,Adm-clerical,Female,0,0,40,low
23,Private,13,Sales,Male,0,1602,12,low
49,Private,9,Craft-repair,Male,0,0,46,low
45,Self-emp-inc,13,Other-service,Female,0,0,35,low
39,Private,6,Machine-op-inspct,Male,0,1590,40,low
63,Self-emp-not-inc,9,Sales,Male,0,0,70,low
33,Private,13,Prof-specialty,Male,0,0,40,low
59,Self-emp-inc,11,Exec-managerial,Male,0,0,55,high
23,Private,10,Exec-managerial,Female,0,0,35,low
50,Self-emp-inc,13,Exec-managerial,Male,0,1672,48,low
19,Self-emp-not-inc,9,Tech-support,Male,0,0,20,low
18,Private,10,Sales,Female,0,0,15,low
41,?,12,?,Female,0,0,10,low
17,Private,7,Craft-repair,Male,0,0,17,low
18,Private,9,Other-service,Male,0,0,40,low
32,Private,9,Machine-op-inspct,Male,5178,0,40,high
34,Private,9,Machine-op-inspct,Female,0,0,40,low
54,Private,9,Exec-managerial,Male,0,0,40,high
36,Private,13,Prof-specialty,Male,0,0,55,high
32,Private,9,Exec-managerial,Male,0,1672,60,low
34,Private,10,Adm-clerical,Male,0,0,40,low
42,Private,10,Craft-repair,Male,7298,0,35,high
41,Private,10,Exec-managerial,Male,0,0,60,high
38,Private,9,Exec-managerial,Male,0,0,40,high
37,Private,9,Other-service,Female,0,0,40,low
55,Private,16,Prof-specialty,Male,0,0,40,low
17,Private,8,Other-service,Male,0,0,32,low
35,Private,9,Machine-op-inspct,Male,0,0,40,low
19,Private,10,Handlers-cleaners,Female,0,0,40,low
51,Private,11,Craft-repair,Male,0,0,57,low
22,Private,9,Tech-support,Female,0,0,30,low
35,Private,9,Transport-moving,Male,0,0,40,low
39,Private,13,Sales,Female,8614,0,50,high
25,Private,7,Adm-clerical,Female,0,0,40,low
46,Federal-gov,10,Exec-managerial,Male,0,0,48,high
36,Local-gov,13,Prof-specialty,Male,0,0,40,low
22,Private,10,Other-service,Female,0,0,40,low
46,Private,10,Sales,Male,0,0,50,low
34,Private,9,Other-service,Male,0,0,40,low
39,Private,9,Handlers-cleaners,Male,0,0,40,low
25,Private,9,Transport-moving,Male,0,0,30,low
35,Private,13,Prof-specialty,Male,0,0,45,high
34,Federal-gov,10,Adm-clerical,Male,0,0,40,high
65,Self-emp-inc,9,Transport-moving,Male,0,0,40,low
33,Private,4,Farming-fishing,Male,0,0,40,high
26,Self-emp-not-inc,9,Craft-repair,Male,0,0,50,low
40,Private,10,Machine-op-inspct,Female,0,0,40,low
39,Private,9,Craft-repair,Male,7298,0,40,high
18,Self-emp-inc,9,Farming-fishing,Male,0,0,25,low
20,Private,10,Other-service,Female,0,0,20,low
34,Self-emp-not-inc,9,Transport-moving,Male,0,0,75,high
29,Private,9,Other-service,Female,0,0,35,low
29,Private,15,Prof-specialty,Male,0,0,50,high
36,State-gov,14,Prof-specialty,Female,0,0,40,low
24,Private,13,Adm-clerical,Male,0,0,10,low
39,Private,9,Craft-repair,Male,0,1887,65,high
31,Private,13,Adm-clerical,Male,0,0,40,high
29,Private,9,Other-service,Female,0,0,20,low
43,Private,10,Prof-specialty,Male,0,0,65,low
41,Private,9,Craft-repair,Female,0,0,40,low
22,Private,10,Adm-clerical,Female,0,0,40,low
57,Private,6,Adm-clerical,Male,0,0,64,low
48,Private,11,Tech-support,Male,0,0,50,high
29,Private,9,Adm-clerical,Male,0,0,48,high
30,Private,8,Sales,Female,0,0,40,low
20,Private,10,Other-service,Female,0,0,20,low
54,Private,5,Handlers-cleaners,Male,0,0,24,low
21,Private,5,Other-service,Female,0,0,50,low
